"raw","mean","median","time"
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.63, 38.71, 38.61, 1603417763.4797297
38.61, 38.64, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.65, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.64, 38.61, 1603417763.4797297
38.63, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.71, 38.61, 1603417763.4797297
38.61, 38.76, 38.61, 1603417763.4797297
38.61, 38.7, 38.61, 1603417763.4797297
38.61, 38.81, 38.63, 1603417763.4797297
39.04, 38.86, 39.04, 1603417763.4797297
39.04, 38.83, 38.83, 1603417763.4797297
39.04, 38.88, 39.04, 1603417763.4797297
38.63, 38.87, 39.04, 1603417763.4797297
38.61, 38.7, 38.61, 1603417763.4797297
38.61, 38.67, 38.61, 1603417763.4797297
39.04, 38.63, 38.61, 1603417763.4797297
38.61, 38.7, 38.61, 1603417763.4797297
38.61, 38.81, 38.61, 1603417763.4797297
39.04, 38.69, 38.61, 1603417763.4797297
39.04, 38.84, 39.04, 1603417763.4797297
39.1, 38.84, 39.04, 1603417763.4797297
39.04, 38.81, 38.61, 1603417763.4797297
38.61, 38.86, 39.04, 1603417763.4797297
39.04, 38.82, 38.61, 1603417763.4797297
38.61, 38.75, 38.61, 1603417763.4797297
39.04, 38.72, 38.61, 1603417763.4797297
39.04, 38.9, 39.04, 1603417763.4797297
38.61, 38.75, 38.61, 1603417763.4797297
39.04, 38.71, 38.61, 1603417763.4797297
38.61, 38.8, 38.61, 1603417763.4797297
39.04, 38.78, 38.61, 1603417763.4797297
39.04, 38.82, 38.61, 1603417763.4797297
39.04, 38.81, 38.61, 1603417763.4797297
39.04, 38.75, 38.61, 1603417763.4797297
38.63, 38.69, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.63, 38.65, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.65, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.66, 38.61, 1603417763.4797297
38.61, 38.63, 38.63, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.66, 38.62, 1603417763.4797297
38.61, 38.7, 38.61, 1603417763.4797297
38.61, 38.75, 38.63, 1603417763.4797297
38.63, 38.72, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.64, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
39.04, 38.71, 38.61, 1603417763.4797297
38.61, 38.85, 39.04, 1603417763.4797297
38.61, 38.82, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.63, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.64, 38.61, 1603417763.4797297
38.61, 38.67, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.65, 38.61, 1603417763.4797297
38.61, 38.66, 38.61, 1603417763.4797297
38.61, 38.66, 38.61, 1603417763.4797297
39.04, 38.69, 38.61, 1603417763.4797297
39.04, 38.65, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.71, 38.61, 1603417763.4797297
38.63, 38.65, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.67, 38.61, 1603417763.4797297
39.04, 38.68, 38.61, 1603417763.4797297
38.61, 38.75, 38.61, 1603417763.4797297
38.63, 38.68, 38.61, 1603417763.4797297
38.63, 38.66, 38.61, 1603417763.4797297
39.04, 38.66, 38.61, 1603417763.4797297
38.63, 38.66, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.65, 38.61, 1603417763.4797297
38.61, 38.64, 38.61, 1603417763.4797297
38.63, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.64, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.65, 38.61, 1603417763.4797297
38.61, 38.64, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.62, 38.63, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.64, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.62, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.63, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.66, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.63, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
38.61, 38.61, 38.61, 1603417763.4797297
