sonar_raw,sonar_mean,sonar_median,lidar_raw,time
15.02,15.02,15.02,15.2,1606346550.3113654
15.02,15.02,15.02,14.9,1606346553.2935073
15.02,15.02,15.02,15.7,1606346556.2754273
15.02,15.02,15.02,15.0,1606346559.2574203
15.02,15.02,15.02,15.2,1606346562.2393126
15.02,15.02,15.02,15.1,1606346565.2213757
15.02,15.02,15.02,15.3,1606346568.2033794
15.02,15.02,15.02,15.0,1606346571.1854155
15.04,15.02,15.02,14.5,1606346574.1675692
15.02,15.02,15.02,15.2,1606346577.1496096
15.02,15.03,15.02,15.3,1606346580.1315224
15.02,15.02,15.02,15.0,1606346583.113618
15.02,15.02,15.02,14.8,1606346586.0954628
15.02,15.02,15.02,15.1,1606346589.0774398
15.02,15.02,15.02,14.9,1606346592.0593507
15.02,15.02,15.02,14.7,1606346595.0416276
15.02,15.02,15.02,15.1,1606346598.0235176
15.02,15.02,15.02,15.3,1606346601.0054574
15.02,15.02,15.02,15.2,1606346603.9873264
15.02,15.02,15.02,15.2,1606346606.969637
15.02,15.02,15.02,15.4,1606346609.9513748
15.02,15.02,15.02,14.5,1606346612.9336278
15.02,15.02,15.02,15.5,1606346615.9154665
15.02,15.02,15.02,16.2,1606346618.8976595
15.02,15.02,15.02,15.6,1606346621.8794417
15.02,15.02,15.02,15.3,1606346624.861632
15.02,15.02,15.02,15.1,1606346627.8434415
15.02,15.02,15.02,15.5,1606346630.8258066
15.02,15.02,15.02,14.7,1606346633.807717
15.02,15.02,15.02,15.1,1606346636.789531
15.02,15.02,15.02,15.1,1606346639.771444
15.02,15.02,15.02,15.2,1606346642.7539587
15.02,15.02,15.02,15.4,1606346645.7356634
15.02,15.02,15.02,15.5,1606346648.7175567
15.02,15.02,15.02,15.7,1606346651.699508
15.02,15.02,15.02,15.2,1606346654.681739
15.02,15.02,15.02,15.0,1606346657.6637042
15.02,15.02,15.02,14.7,1606346660.6457517
15.02,15.02,15.02,15.4,1606346663.627756
15.02,15.02,15.02,14.8,1606346666.609813
15.02,15.02,15.02,15.2,1606346669.591702
15.02,15.02,15.02,15.0,1606346672.5744276
15.02,15.02,15.02,15.6,1606346675.5557835
15.02,15.02,15.02,15.4,1606346678.5379465
15.02,15.02,15.02,15.6,1606346681.519944
15.02,15.02,15.02,15.4,1606346684.5016763
15.02,15.02,15.02,15.2,1606346687.4836097
15.02,15.02,15.02,15.4,1606346690.465846
15.02,15.02,15.02,15.6,1606346693.447695
15.02,15.03,15.02,15.4,1606346696.429793
15.02,15.02,15.02,15.4,1606346699.411682
15.02,15.02,15.02,15.0,1606346702.3937187
15.02,15.03,15.02,15.7,1606346705.375928
15.02,15.02,15.02,15.4,1606346708.3578012
15.02,15.02,15.02,15.0,1606346711.3397787
15.02,15.02,15.02,14.7,1606346714.321877
15.02,15.02,15.02,15.2,1606346717.3040612
15.02,15.02,15.02,15.2,1606346720.2857065
15.02,15.03,15.02,15.2,1606346723.267994
15.02,15.02,15.02,15.0,1606346726.2498598
15.02,15.02,15.02,15.1,1606346729.232022
15.02,15.02,15.02,15.3,1606346732.2140105
15.02,15.02,15.02,15.7,1606346735.1959984
15.04,15.03,15.02,14.7,1606346738.1778471
15.02,15.02,15.02,15.0,1606346741.159998
15.02,15.03,15.02,14.9,1606346744.1422613
15.02,15.02,15.02,14.7,1606346747.1240025
15.02,15.02,15.02,15.4,1606346750.1060557
15.02,15.02,15.02,15.2,1606346753.088158
15.02,15.02,15.02,14.8,1606346756.070206
15.02,15.02,15.02,15.6,1606346759.0522292
15.02,15.02,15.02,15.1,1606346762.0343654
15.02,15.02,15.02,14.8,1606346765.0160177
15.02,15.02,15.02,15.9,1606346767.998169
15.02,15.02,15.02,15.3,1606346770.980137
15.02,15.03,15.02,15.0,1606346773.9622571
15.02,15.02,15.02,15.1,1606346776.9443812
15.02,15.02,15.02,15.1,1606346779.926366
15.02,15.03,15.02,14.8,1606346782.9083698
15.02,15.03,15.02,15.0,1606346785.8903298
15.02,15.03,15.02,15.6,1606346788.8722003
15.04,15.03,15.02,15.4,1606346791.8545039
15.02,15.03,15.02,15.7,1606346794.8364964
15.04,15.03,15.02,15.6,1606346797.8185143
15.02,15.03,15.02,14.9,1606346800.8005917
15.04,15.03,15.02,14.9,1606346803.7824116
15.02,15.03,15.02,14.9,1606346806.7644258
15.02,15.03,15.02,15.5,1606346809.746561
15.04,15.03,15.02,15.2,1606346812.728468
15.02,15.03,15.02,15.6,1606346815.7106314
15.02,15.03,15.02,14.9,1606346818.6926868
15.02,15.03,15.02,15.2,1606346821.6746597
15.04,15.03,15.02,15.5,1606346824.6567056
15.04,15.03,15.02,15.3,1606346827.6384315
15.02,15.03,15.02,15.3,1606346830.620592
15.04,15.03,15.02,14.7,1606346833.602404
15.02,15.03,15.02,15.2,1606346836.5847688
15.02,15.03,15.02,15.4,1606346839.566546
15.02,15.02,15.02,14.7,1606346842.5483704
15.02,15.03,15.02,15.3,1606346845.5305543
15.02,15.03,15.02,15.0,1606346848.512682
15.02,15.03,15.02,15.1,1606346851.4946852
15.02,15.02,15.02,15.5,1606346854.4768717
15.02,15.02,15.02,15.7,1606346857.45867
15.02,15.03,15.02,14.9,1606346860.4408424
15.02,15.02,15.02,15.1,1606346863.422556
15.02,15.02,15.02,15.4,1606346866.4048615
15.02,15.02,15.02,14.4,1606346869.3869965
15.02,15.02,15.02,15.1,1606346872.3688304
15.02,15.02,15.02,15.3,1606346875.3509614
15.02,15.02,15.02,15.4,1606346878.3330178
15.02,15.03,15.02,15.1,1606346881.3150148
15.02,15.02,15.02,14.4,1606346884.297159
15.02,15.03,15.02,14.8,1606346887.27895
15.02,15.02,15.02,15.2,1606346890.2609217
15.02,15.02,15.02,15.4,1606346893.242897
15.02,15.02,15.02,15.0,1606346896.2249446
15.02,15.02,15.02,15.3,1606346899.2070246
15.02,15.02,15.02,15.3,1606346902.189338
15.02,15.03,15.02,14.9,1606346905.171189
15.02,15.02,15.02,15.4,1606346908.153202
15.02,15.02,15.02,15.4,1606346911.135194
15.02,15.03,15.02,14.9,1606346914.117234
15.02,15.03,15.02,15.4,1606346917.099262
15.02,15.02,15.02,14.7,1606346920.081304
15.02,15.02,15.02,15.1,1606346923.0631
15.02,15.02,15.02,14.5,1606346926.0452867
15.02,15.02,15.02,15.3,1606346929.0272832
15.02,15.02,15.02,15.2,1606346932.0093272
15.02,15.02,15.02,15.0,1606346934.9914014
15.02,15.03,15.02,15.2,1606346937.9734735
15.02,15.02,15.02,15.5,1606346940.9552956
15.02,15.02,15.02,14.9,1606346943.9373577
15.02,15.02,15.02,14.6,1606346946.9193316
15.02,15.02,15.02,15.0,1606346949.9014933
15.02,15.02,15.02,14.9,1606346952.883436
15.02,15.02,15.02,15.1,1606346955.8656886
15.02,15.02,15.02,15.6,1606346958.8477604
15.02,15.02,15.02,15.4,1606346961.829611
15.02,15.02,15.02,15.1,1606346964.811825
15.02,15.02,15.02,15.4,1606346967.793505
15.02,15.02,15.02,15.0,1606346970.7756085
15.02,15.02,15.02,15.0,1606346973.7576716
15.02,15.02,15.02,15.2,1606346976.7394571
15.02,15.02,15.02,14.7,1606346979.7219372
15.02,15.02,15.02,15.0,1606346982.7038062
15.02,15.02,15.02,14.9,1606346985.6857991
15.02,15.02,15.02,15.5,1606346988.6678622
15.02,15.02,15.02,15.4,1606346991.64982
15.02,15.02,15.02,15.2,1606346994.6320279
15.02,15.02,15.02,15.1,1606346997.6137788
15.02,15.02,15.02,15.0,1606347000.5957515
15.02,15.02,15.02,15.3,1606347003.5782
15.02,15.02,15.02,14.9,1606347006.5600598
15.02,15.02,15.02,14.3,1606347009.542085
15.02,15.02,15.02,15.6,1606347012.5239305
15.02,15.02,15.02,15.0,1606347015.506208
15.02,15.02,15.02,15.2,1606347018.4881887
15.02,15.03,15.02,15.1,1606347021.4701295
15.02,15.02,15.02,15.3,1606347024.452277
15.02,15.03,15.02,14.5,1606347027.434126
15.02,15.03,15.02,15.8,1606347030.4160538
15.02,15.03,15.02,15.4,1606347033.39802
15.02,15.03,15.02,14.9,1606347036.380288
15.02,15.03,15.02,15.6,1606347039.3622704
15.02,15.02,15.02,14.9,1606347042.344332
15.02,15.03,15.02,14.9,1606347045.32635
15.02,15.03,15.02,15.0,1606347048.3081865
15.02,15.03,15.02,14.5,1606347051.2903008
15.02,15.03,15.02,15.2,1606347054.2723267
15.02,15.03,15.02,14.9,1606347057.254501
15.02,15.02,15.02,14.9,1606347060.2362688
15.02,15.02,15.02,14.9,1606347063.2182302
15.02,15.02,15.02,15.4,1606347066.200656
15.02,15.02,15.02,15.1,1606347069.182191
15.02,15.03,15.02,15.1,1606347072.164188
15.02,15.02,15.02,15.3,1606347075.14634
15.02,15.02,15.02,15.0,1606347078.1284928
15.02,15.02,15.02,14.8,1606347081.1104076
15.02,15.02,15.02,15.2,1606347084.0923636
15.02,15.02,15.02,15.1,1606347087.0741498
15.02,15.03,15.02,14.9,1606347090.0563378
15.02,15.02,15.02,14.7,1606347093.0385509
15.02,15.02,15.02,15.1,1606347096.0203822
15.02,15.02,15.02,15.0,1606347099.002529
15.02,15.02,15.02,15.0,1606347101.9846804
15.02,15.02,15.02,15.4,1606347104.9664588
15.02,15.02,15.02,14.7,1606347107.9485517
15.02,15.03,15.02,15.3,1606347110.9307437
15.02,15.02,15.02,14.5,1606347113.912762
15.02,15.02,15.02,15.2,1606347116.8947334
15.02,15.02,15.02,15.4,1606347119.8769448
15.02,15.02,15.02,14.9,1606347122.8587744
15.02,15.02,15.02,15.7,1606347125.8407025
15.02,15.02,15.02,15.3,1606347128.8229506
15.02,15.02,15.02,15.0,1606347131.8046453
15.02,15.02,15.02,15.4,1606347134.7869122
15.02,15.02,15.02,15.1,1606347137.768765
15.02,15.02,15.02,15.0,1606347140.7508218
15.02,15.02,15.02,14.6,1606347143.7330089
15.02,15.02,15.02,15.4,1606347146.7149744
15.02,15.02,15.02,15.0,1606347149.6969016
15.02,15.02,15.02,15.3,1606347152.6789858
15.02,15.02,15.02,15.1,1606347155.6609385
15.02,15.02,15.02,15.2,1606347158.6430163
15.02,15.02,15.02,15.2,1606347161.6250217
15.04,15.02,15.02,15.3,1606347164.6070728
15.02,15.02,15.02,14.8,1606347167.5892916
15.04,15.03,15.02,14.9,1606347170.5712848
15.02,15.03,15.02,15.0,1606347173.553147
15.02,15.02,15.02,15.1,1606347176.5352192
15.02,15.02,15.02,15.4,1606347179.5174558
15.02,15.02,15.02,15.1,1606347182.4987562
15.02,15.03,15.02,15.1,1606347185.4814029
15.02,15.02,15.02,15.2,1606347188.4633934
15.02,15.02,15.02,15.2,1606347191.4453814
15.02,15.03,15.02,14.5,1606347194.427498
15.02,15.02,15.02,15.4,1606347197.4095557
15.02,15.02,15.02,15.4,1606347200.3914976
15.02,15.02,15.02,15.1,1606347203.373664
15.02,15.02,15.02,15.3,1606347206.3557243
15.02,15.02,15.02,15.5,1606347209.3378353
15.02,15.02,15.02,15.1,1606347212.3195765
15.02,15.03,15.02,15.6,1606347215.3016515
15.02,15.03,15.02,15.3,1606347218.2836037
15.02,15.02,15.02,14.7,1606347221.265772
15.04,15.03,15.02,15.4,1606347224.247768
15.02,15.02,15.02,15.2,1606347227.2297807
15.02,15.03,15.02,14.8,1606347230.2119267
15.02,15.03,15.02,15.3,1606347233.19393
15.02,15.02,15.02,14.9,1606347236.1759477
15.04,15.03,15.02,15.5,1606347239.1580899
15.02,15.03,15.02,15.0,1606347242.1399472
15.02,15.03,15.02,15.4,1606347245.1220267
15.02,15.02,15.02,15.4,1606347248.1042697
15.02,15.02,15.02,14.9,1606347251.0860977
15.02,15.02,15.02,14.8,1606347254.0680783
15.02,15.02,15.02,15.4,1606347257.050269
15.02,15.03,15.02,15.0,1606347260.0321074
15.02,15.02,15.02,14.4,1606347263.0142727
15.02,15.02,15.02,14.8,1606347265.9963934
15.02,15.02,15.02,15.4,1606347268.9783099
15.04,15.02,15.02,15.1,1606347271.9602637
15.02,15.02,15.02,15.2,1606347274.9422605
15.02,15.02,15.02,15.4,1606347277.9245222
15.02,15.02,15.02,15.4,1606347280.9063818
15.02,15.02,15.02,15.2,1606347283.8883758
15.02,15.02,15.02,15.1,1606347286.8706744
15.04,15.03,15.02,14.9,1606347289.8526073
15.02,15.02,15.02,15.4,1606347292.8346076
15.02,15.03,15.02,15.2,1606347295.8165429
15.02,15.02,15.02,15.2,1606347298.7985675
15.02,15.02,15.02,15.4,1606347301.780747
15.04,15.03,15.02,14.9,1606347304.7627008
15.02,15.03,15.02,15.2,1606347307.7448826
15.02,15.02,15.02,15.0,1606347310.7267735
15.02,15.03,15.02,15.0,1606347313.708809
15.04,15.02,15.02,15.4,1606347316.6908503
15.02,15.03,15.02,15.1,1606347319.6728728
15.02,15.03,15.02,15.2,1606347322.6549141
15.02,15.03,15.02,15.2,1606347325.6367474
15.04,15.03,15.02,15.6,1606347328.618959
15.02,15.02,15.02,15.6,1606347331.6011374
15.02,15.02,15.02,15.0,1606347334.5831795
15.02,15.02,15.02,15.0,1606347337.5653446
15.02,15.02,15.02,15.6,1606347340.5472708
15.02,15.02,15.02,15.6,1606347343.5295577
15.02,15.02,15.02,14.7,1606347346.5111263
15.02,15.02,15.02,15.2,1606347349.4932604
15.02,15.02,15.02,15.0,1606347352.475325
15.02,15.02,15.02,15.1,1606347355.4573138
15.02,15.02,15.02,15.1,1606347358.4393723
15.02,15.02,15.02,15.2,1606347361.4212155
15.02,15.02,15.02,15.3,1606347364.4035385
15.02,15.02,15.02,14.8,1606347367.385809
15.02,15.02,15.02,14.9,1606347370.3676474
15.02,15.02,15.02,15.8,1606347373.3496509
15.02,15.02,15.02,15.2,1606347376.3318255
15.02,15.02,15.02,15.6,1606347379.3136454
15.02,15.02,15.02,14.5,1606347382.2958758
15.02,15.02,15.02,14.7,1606347385.2776856
15.02,15.02,15.02,15.8,1606347388.2599077
15.02,15.02,15.02,14.8,1606347391.2418432
15.02,15.02,15.02,15.3,1606347394.223756
15.02,15.02,15.02,15.1,1606347397.2059486
15.02,15.02,15.02,15.8,1606347400.1878328
15.02,15.02,15.02,15.5,1606347403.169929
15.02,15.02,15.02,15.6,1606347406.1519356
15.02,15.02,15.02,15.1,1606347409.1341107
15.02,15.02,15.02,15.5,1606347412.1159399
15.02,15.02,15.02,15.4,1606347415.0982304
15.02,15.03,15.02,15.1,1606347418.0802443
15.02,15.02,15.02,15.5,1606347421.0620718
15.02,15.02,15.02,14.7,1606347424.0442312
15.02,15.02,15.02,14.9,1606347427.0261004
15.02,15.02,15.02,15.2,1606347430.008424
15.02,15.02,15.02,14.9,1606347432.9903622
15.02,15.02,15.02,15.0,1606347435.9724934
15.02,15.02,15.02,14.8,1606347438.9540923
15.02,15.02,15.02,14.8,1606347441.9363594
15.02,15.02,15.02,15.0,1606347444.9183161
15.02,15.02,15.02,14.8,1606347447.9004889
15.02,15.02,15.02,15.1,1606347450.882458
15.02,15.02,15.02,15.0,1606347453.8644311
15.02,15.02,15.02,15.0,1606347456.8466682
15.04,15.02,15.02,14.6,1606347459.8287191
15.02,15.02,15.02,15.3,1606347462.8107116
15.02,15.02,15.02,15.3,1606347465.7927358
15.02,15.02,15.02,15.0,1606347468.774818
15.02,15.02,15.02,15.3,1606347471.7568512
15.02,15.02,15.02,15.6,1606347474.738874
15.04,15.02,15.02,15.0,1606347477.720703
15.02,15.02,15.02,15.2,1606347480.7030356
15.02,15.03,15.02,15.6,1606347483.685166
15.04,15.03,15.02,15.5,1606347486.6670206
15.02,15.03,15.02,15.3,1606347489.6492057
15.04,15.03,15.02,14.7,1606347492.6310995
15.02,15.03,15.02,15.1,1606347495.6131372
15.02,15.03,15.02,15.1,1606347498.5949972
15.04,15.03,15.02,14.9,1606347501.5773838
15.02,15.02,15.02,15.7,1606347504.5592492
15.02,15.03,15.02,14.7,1606347507.5415907
15.04,15.03,15.02,15.2,1606347510.5232556
15.04,15.03,15.02,15.4,1606347513.505417
15.02,15.03,15.02,15.0,1606347516.487274
15.02,15.03,15.02,15.2,1606347519.469428
15.02,15.03,15.02,15.2,1606347522.4516075
15.02,15.02,15.02,15.3,1606347525.4335
15.04,15.02,15.02,14.8,1606347528.4153576
15.02,15.02,15.02,15.5,1606347531.3975382
15.02,15.02,15.02,15.0,1606347534.3797905
15.02,15.02,15.02,15.4,1606347537.3615086
15.02,15.02,15.02,14.1,1606347540.3437407
15.02,15.02,15.02,15.0,1606347543.3257093
15.02,15.02,15.02,15.1,1606347546.3078117
15.02,15.03,15.02,15.6,1606347549.2900448
15.02,15.02,15.02,15.2,1606347552.2720835
15.02,15.02,15.02,15.0,1606347555.253954
15.02,15.02,15.02,14.9,1606347558.2361863
15.02,15.02,15.02,15.4,1606347561.2181146
15.02,15.02,15.02,14.8,1606347564.200045
15.02,15.02,15.02,15.2,1606347567.1823523
15.02,15.02,15.02,15.1,1606347570.1642675
15.02,15.02,15.02,15.1,1606347573.1463165
15.02,15.02,15.02,14.9,1606347576.1283684
15.02,15.02,15.02,15.1,1606347579.110272
15.02,15.02,15.02,15.4,1606347582.0921729
15.02,15.02,15.02,15.2,1606347585.0741713
15.02,15.02,15.02,15.5,1606347588.0564616
15.02,15.02,15.02,15.4,1606347591.0383956
15.02,15.02,15.02,14.9,1606347594.0205615
15.02,15.02,15.02,15.4,1606347597.0022683
15.02,15.02,15.02,15.3,1606347599.9846525
15.02,15.02,15.02,15.7,1606347602.9665973
15.04,15.02,15.02,15.1,1606347605.9480624
15.02,15.02,15.02,14.9,1606347608.9307687
15.02,15.02,15.02,15.2,1606347611.9123225
15.02,15.02,15.02,15.0,1606347614.8943367
15.02,15.02,15.02,15.6,1606347617.8762603
15.02,15.02,15.02,14.8,1606347620.8584712
15.02,15.02,15.02,14.9,1606347623.8405473
15.02,15.02,15.02,14.9,1606347626.8223991
15.02,15.02,15.02,15.4,1606347629.8043427
15.02,15.02,15.02,14.5,1606347632.7867095
15.02,15.02,15.02,15.0,1606347635.7684877
15.02,15.02,15.02,14.2,1606347638.7506876
15.02,15.02,15.02,15.0,1606347641.732554
15.02,15.02,15.02,15.3,1606347644.7146325
15.02,15.02,15.02,15.2,1606347647.6965873
15.04,15.02,15.02,15.3,1606347650.678735
15.02,15.02,15.02,15.4,1606347653.6607106
15.02,15.02,15.02,15.1,1606347656.6429496
15.04,15.02,15.02,14.7,1606347659.6247816
15.02,15.02,15.02,15.2,1606347662.6070104
15.04,15.02,15.02,14.6,1606347665.5888205
15.02,15.03,15.02,15.3,1606347668.5709388
15.02,15.02,15.02,15.1,1606347671.553018
15.02,15.03,15.02,15.5,1606347674.5351207
15.02,15.03,15.02,14.9,1606347677.5170662
15.02,15.02,15.02,15.1,1606347680.499156
15.02,15.03,15.02,15.1,1606347683.4811773
15.04,15.02,15.02,15.1,1606347686.4632556
15.02,15.03,15.02,15.0,1606347689.4453158
15.02,15.03,15.02,15.3,1606347692.4273515
15.02,15.03,15.02,14.9,1606347695.4095426
15.02,15.03,15.02,14.9,1606347698.3913672
15.02,15.02,15.02,15.3,1606347701.3732655
15.02,15.02,15.02,15.5,1606347704.3553777
15.02,15.02,15.02,15.5,1606347707.337463
15.02,15.02,15.02,15.3,1606347710.3194845
15.02,15.02,15.02,15.4,1606347713.3018403
15.02,15.02,15.02,16.0,1606347716.28373
15.02,15.02,15.02,15.8,1606347719.265775
15.02,15.02,15.02,15.0,1606347722.247921
15.02,15.02,15.02,15.1,1606347725.2296684
15.02,15.02,15.02,15.8,1606347728.2117093
15.02,15.02,15.02,14.9,1606347731.193934
15.02,15.02,15.02,14.6,1606347734.175924
15.02,15.03,15.02,15.1,1606347737.1577895
15.02,15.02,15.02,15.4,1606347740.1399589
15.02,15.03,15.02,15.0,1606347743.1221406
15.02,15.03,15.02,15.3,1606347746.1039407
15.02,15.03,15.02,15.3,1606347749.0860233
15.02,15.03,15.02,14.6,1606347752.0681498
15.02,15.03,15.02,15.2,1606347755.0502462
15.02,15.03,15.02,15.3,1606347758.0322485
15.02,15.03,15.02,14.8,1606347761.014197
15.02,15.03,15.02,15.0,1606347763.9962583
15.02,15.03,15.02,14.9,1606347766.9782808
15.02,15.03,15.02,14.7,1606347769.960436
15.04,15.03,15.02,14.9,1606347772.9425461
15.02,15.03,15.02,15.1,1606347775.9246716
15.02,15.02,15.02,15.4,1606347778.9065742
15.02,15.02,15.02,15.3,1606347781.8884842
15.02,15.02,15.02,15.2,1606347784.8705113
15.02,15.02,15.02,14.8,1606347787.8525214
15.02,15.03,15.02,15.2,1606347790.834413
15.02,15.03,15.02,14.7,1606347793.816559
15.04,15.03,15.02,15.1,1606347796.7988605
15.02,15.02,15.02,15.1,1606347799.779944
15.04,15.02,15.02,15.0,1606347802.7627187
15.02,15.03,15.02,14.9,1606347805.7448406
15.02,15.03,15.02,14.6,1606347808.7268677
15.02,15.03,15.02,14.7,1606347811.7088737
15.02,15.02,15.02,15.1,1606347814.6909673
15.02,15.02,15.02,15.2,1606347817.6731412
15.02,15.02,15.02,15.4,1606347820.6550102
15.02,15.03,15.02,15.1,1606347823.637009
15.02,15.02,15.02,15.0,1606347826.6190848
15.02,15.02,15.02,14.8,1606347829.601332
15.02,15.02,15.02,14.9,1606347832.5835223
15.02,15.02,15.02,15.3,1606347835.5652044
15.02,15.02,15.02,15.3,1606347838.547228
15.02,15.03,15.02,15.0,1606347841.5294583
15.02,15.02,15.02,15.3,1606347844.5115745
15.02,15.02,15.02,15.2,1606347847.4936073
15.02,15.02,15.02,15.5,1606347850.4755085
15.02,15.02,15.02,15.2,1606347853.4576194
15.02,15.02,15.02,15.2,1606347856.4397063
15.02,15.02,15.02,14.9,1606347859.4217517
15.02,15.02,15.02,15.4,1606347862.4037025
15.02,15.03,15.02,14.8,1606347865.3857853
15.02,15.02,15.02,15.1,1606347868.3680875
15.02,15.02,15.02,15.1,1606347871.3498015
15.02,15.02,15.02,14.6,1606347874.331954
15.02,15.03,15.02,15.2,1606347877.31409
15.02,15.02,15.02,15.2,1606347880.2959814
15.02,15.02,15.02,15.4,1606347883.2781026
15.02,15.02,15.02,15.0,1606347886.2599857
15.02,15.02,15.02,15.0,1606347889.2418857
15.02,15.02,15.02,15.4,1606347892.2241304
15.02,15.02,15.02,15.6,1606347895.206207
15.02,15.02,15.02,15.0,1606347898.1883576
15.02,15.02,15.02,15.0,1606347901.170321
15.02,15.02,15.02,15.0,1606347904.1523087
15.02,15.02,15.02,15.0,1606347907.1344988
15.02,15.02,15.02,15.3,1606347910.1164541
15.02,15.02,15.02,15.6,1606347913.098476
15.02,15.02,15.02,15.1,1606347916.0805123
15.02,15.02,15.02,14.7,1606347919.062509
15.02,15.02,15.02,15.1,1606347922.0447192
15.02,15.02,15.02,15.2,1606347925.0265474
15.02,15.02,15.02,14.8,1606347928.0086215
15.02,15.02,15.02,15.3,1606347930.9905472
15.02,15.02,15.02,15.5,1606347933.9725864
15.02,15.02,15.02,15.5,1606347936.954824
15.02,15.02,15.02,15.1,1606347939.9372537
15.02,15.02,15.02,15.1,1606347942.9188254
15.02,15.02,15.02,14.9,1606347945.90082
15.02,15.02,15.02,15.3,1606347948.8828132
15.02,15.02,15.02,15.3,1606347951.864981
15.02,15.02,15.02,14.8,1606347954.8469148
15.02,15.02,15.02,15.6,1606347957.8290482
15.02,15.03,15.02,15.5,1606347960.810869
15.02,15.02,15.02,15.1,1606347963.793225
15.02,15.02,15.02,15.3,1606347966.7752273
15.02,15.02,15.02,15.3,1606347969.7574563
15.02,15.02,15.02,14.8,1606347972.7395635
15.02,15.02,15.02,14.9,1606347975.7214522
15.02,15.02,15.02,15.3,1606347978.7033217
15.02,15.02,15.02,15.1,1606347981.6855497
15.02,15.02,15.02,15.1,1606347984.6675346
15.02,15.02,15.02,15.0,1606347987.6494417
15.04,15.02,15.02,15.1,1606347990.631543
15.02,15.02,15.02,15.2,1606347993.6138475
15.02,15.02,15.02,15.2,1606347996.5956697
15.02,15.02,15.02,15.7,1606347999.5778356
15.02,15.02,15.02,15.0,1606348002.5596452
15.02,15.02,15.02,14.7,1606348005.541544
15.02,15.02,15.02,14.9,1606348008.5238256
15.02,15.02,15.02,15.1,1606348011.5058267
15.02,15.02,15.02,14.6,1606348014.4877546
15.02,15.02,15.02,15.1,1606348017.470129
15.02,15.02,15.02,15.4,1606348020.4519508
15.02,15.02,15.02,15.3,1606348023.4340549
15.02,15.02,15.02,15.4,1606348026.4158819
15.02,15.02,15.02,15.2,1606348029.3985412
15.02,15.02,15.02,15.3,1606348032.3800004
15.02,15.02,15.02,14.9,1606348035.362051
15.02,15.02,15.02,15.4,1606348038.3443644
15.02,15.02,15.02,15.2,1606348041.3261104
15.02,15.02,15.02,14.7,1606348044.3082466
15.02,15.02,15.02,15.2,1606348047.2898684
15.02,15.02,15.02,15.0,1606348050.2724226
15.02,15.02,15.02,15.1,1606348053.2546303
15.02,15.02,15.02,14.7,1606348056.2365284
15.02,15.02,15.02,14.6,1606348059.218524
15.02,15.02,15.02,14.9,1606348062.2002883
15.02,15.02,15.02,15.5,1606348065.1823456
15.02,15.02,15.02,14.9,1606348068.1645656
15.02,15.02,15.02,15.2,1606348071.146513
15.02,15.02,15.02,15.5,1606348074.1286294
15.02,15.02,15.02,15.0,1606348077.1105807
15.02,15.02,15.02,15.3,1606348080.0926402
15.02,15.02,15.02,14.9,1606348083.074747
15.02,15.02,15.02,15.6,1606348086.0568347
15.02,15.02,15.02,15.9,1606348089.0388222
15.02,15.02,15.02,15.0,1606348092.0210078
15.02,15.02,15.02,14.5,1606348095.0031164
15.02,15.02,15.02,15.2,1606348097.9852471
15.02,15.03,15.02,15.4,1606348100.9668074
15.02,15.02,15.02,14.8,1606348103.949435
15.02,15.02,15.02,15.3,1606348106.9312632
15.02,15.02,15.02,15.0,1606348109.9131885
15.02,15.02,15.02,14.9,1606348112.8951368
15.02,15.02,15.02,14.8,1606348115.877602
15.02,15.02,15.02,14.9,1606348118.859363
15.02,15.02,15.02,14.9,1606348121.841317
15.02,15.02,15.02,14.9,1606348124.8236094
15.02,15.02,15.02,15.0,1606348127.8055148
15.02,15.03,15.02,15.3,1606348130.7875829
15.02,15.02,15.02,14.8,1606348133.769728
15.04,15.03,15.02,15.1,1606348136.7517838
15.02,15.03,15.02,14.8,1606348139.733489
15.02,15.03,15.02,14.7,1606348142.715712
15.02,15.03,15.02,14.9,1606348145.6976354
15.02,15.02,15.02,15.4,1606348148.6798086
15.02,15.03,15.02,14.7,1606348151.6620295
15.02,15.02,15.02,14.1,1606348154.6439512
15.02,15.03,15.02,15.5,1606348157.6261523
15.02,15.02,15.02,15.5,1606348160.6074827
15.04,15.03,15.02,15.7,1606348163.5902638
15.02,15.02,15.02,15.3,1606348166.5715742
15.02,15.02,15.02,15.7,1606348169.5536253
15.02,15.03,15.02,15.1,1606348172.5356464
15.02,15.02,15.02,14.6,1606348175.5179737
15.02,15.02,15.02,15.3,1606348178.4997487
15.02,15.02,15.02,15.2,1606348181.4818473
15.02,15.02,15.02,14.7,1606348184.4640229
15.02,15.02,15.02,14.9,1606348187.4458728
15.02,15.02,15.02,15.1,1606348190.4282277
15.02,15.02,15.02,15.9,1606348193.410207
15.02,15.02,15.02,14.8,1606348196.3920958
15.02,15.02,15.02,15.2,1606348199.3742316
15.02,15.02,15.02,15.1,1606348202.3560746
15.02,15.02,15.02,15.5,1606348205.338385
15.02,15.02,15.02,14.7,1606348208.320168
15.02,15.02,15.02,15.0,1606348211.302314
15.02,15.02,15.02,14.9,1606348214.2843492
15.04,15.02,15.02,14.4,1606348217.2666159
15.02,15.02,15.02,15.3,1606348220.2485218
15.02,15.02,15.02,15.1,1606348223.2304044
15.02,15.03,15.02,14.4,1606348226.2125154
15.02,15.02,15.02,15.7,1606348229.194564
